time,downloaded,total,chunk_size,speed_kbps
1768055708.8967361,10390592,30424618,8192,166.2755726761123
1768055708.8967578,10398784,30424618,8192,8000.0
1768055708.9059215,10406976,30424618,8192,873.9730847561311
1768055708.9059699,10415168,30424618,8192,8000.0
1768055708.925888,10423360,30424618,8192,401.8141904767312
1768055708.9259129,10431552,30424618,8192,8000.0
1768055708.9410949,10439744,30424618,8192,527.3496713624218
1768055708.9411325,10447936,30424618,8192,8000.0
1768055708.945427,10456128,30424618,8192,1866.542213346965
1768055708.9454486,10464320,30424618,8192,8000.0
1768055708.954433,10472512,30424618,8192,891.712647823064
1768055708.9544704,10480704,30424618,8192,8000.0
1768055708.9631772,10488896,30424618,8192,920.0901724155268
1768055708.9632218,10497088,30424618,8192,8000.0
1768055708.9807036,10505280,30424618,8192,457.9252530621036
1768055708.9807425,10513472,30424618,8192,8000.0
1768055708.9914978,10521664,30424618,8192,744.6778748547815
1768055708.9915395,10529856,30424618,8192,8000.0
1768055709.0026464,10538048,30424618,8192,720.8895788071956
1768055709.0026665,10546240,30424618,8192,8000.0
1768055709.0176141,10554432,30424618,8192,535.4788218500369
1768055709.017649,10562624,30424618,8192,8000.0
1768055709.0317385,10570816,30424618,8192,568.2383198414431
1768055709.0317786,10579008,30424618,8192,8000.0
1768055709.0440297,10587200,30424618,8192,653.7336335939301
1768055709.0441186,10595392,30424618,8192,8000.0
1768055709.0507104,10603584,30424618,8192,1215.6207166556167
1768055709.0507429,10611776,30424618,8192,8000.0
1768055709.0622277,10619968,30424618,8192,697.1981383612822
1768055709.0623527,10628160,30424618,8192,8000.0
1768055709.0713227,10636352,30424618,8192,893.0863844383035
1768055709.0713558,10644544,30424618,8192,8000.0
1768055709.081003,10652736,30424618,8192,830.1252517302722
1768055709.0810354,10660928,30424618,8192,8000.0
1768055709.0930455,10669120,30424618,8192,666.6611117877156
1768055709.0930943,10677312,30424618,8192,8000.0
1768055709.107882,10685504,30424618,8192,541.3855429610504
1768055709.1079137,10693696,30424618,8192,8000.0
1768055709.1300316,10701888,30424618,8192,361.87796576377724
1768055709.1300645,10710080,30424618,8192,8000.0
1768055709.14146,10718272,30424618,8192,702.543207743271
1768055709.1414838,10726464,30424618,8192,8000.0
1768055709.1469998,10734656,30424618,8192,1452.5910523007362
1768055709.1470218,10742848,30424618,8192,8000.0
1768055709.152129,10751040,30424618,8192,1568.0432885467826
1768055709.1521492,10759232,30424618,8192,8000.0
1768055709.1614554,10767424,30424618,8192,860.6500060572838
1768055709.1614895,10775616,30424618,8192,8000.0
1768055709.1761541,10783808,30424618,8192,545.9930915775316
1768055709.1761835,10792000,30424618,8192,8000.0
1768055709.1938164,10800192,30424618,8192,454.09909483788414
1768055709.1938674,10808384,30424618,8192,8000.0
1768055709.2046306,10816576,30424618,8192,744.6848067863062
1768055709.204736,10824768,30424618,8192,8000.0
1768055709.215992,10832960,30424618,8192,711.6614606453187
1768055709.2160454,10841152,30424618,8192,8000.0
1768055709.2262866,10849344,30424618,8192,782.5185386509881
1768055709.2263658,10857536,30424618,8192,8000.0
1768055709.231866,10865728,30424618,8192,1459.1351096782375
1768055709.2319112,10873920,30424618,8192,8000.0
1768055709.2458308,10882112,30424618,8192,575.2871062904348
1768055709.2460108,10890304,30424618,8192,8000.0
1768055709.2614794,10898496,30424618,8192,517.8228158991141
1768055709.261559,10906688,30424618,8192,8000.0
1768055709.2691877,10914880,30424618,8192,1051.1792951835048
1768055709.2692368,10923072,30424618,8192,8000.0
1768055709.2728572,10931264,30424618,8192,2218.2786238562317
1768055709.272904,10939456,30424618,8192,8000.0
1768055709.2826717,10947648,30424618,8192,820.3529583063774
1768055709.2827356,10955840,30424618,8192,8000.0
1768055709.2988644,10964032,30424618,8192,496.4596223504327
1768055709.2989066,10972224,30424618,8192,8000.0
1768055709.305822,10980416,30424618,8192,1158.9835814693574
1768055709.3058608,10988608,30424618,8192,8000.0
1768055709.328153,10996800,30424618,8192,359.1357398252051
1768055709.328217,11004992,30424618,8192,8000.0
1768055709.3311522,11013184,30424618,8192,2733.267339962936
1768055709.3311753,11021376,30424618,8192,8000.0
1768055709.34533,11029568,30424618,8192,565.7788613429292
1768055709.345386,11037760,30424618,8192,8000.0
1768055709.3518772,11045952,30424618,8192,1235.635746193019
1768055709.3519306,11054144,30424618,8192,8000.0
1768055709.3620203,11062336,30424618,8192,794.0289026641525
1768055709.3620675,11070528,30424618,8192,8000.0
1768055709.3710651,11078720,30424618,8192,890.422398067012
1768055709.3711257,11086912,30424618,8192,8000.0
1768055709.380035,11095104,30424618,8192,899.1794994724738
1768055709.3800821,11103296,30424618,8192,8000.0
1768055709.3885741,11111488,30424618,8192,943.3183490172413
1768055709.388616,11119680,30424618,8192,8000.0
1768055709.396153,11127872,30424618,8192,1063.0946651548084
1768055709.396187,11136064,30424618,8192,8000.0
1768055709.4067044,11144256,30424618,8192,761.5493713158162
1768055709.4068596,11152448,30424618,8192,8000.0
1768055709.4171612,11160640,30424618,8192,777.3103104753949
1768055709.417184,11168832,30424618,8192,8000.0
1768055709.4269476,11177024,30424618,8192,820.2015648280759
1768055709.4269931,11185216,30424618,8192,8000.0
1768055709.437109,11193408,30424618,8192,791.5932791329711
1768055709.4371328,11201600,30424618,8192,8000.0
1768055709.4464276,11209792,30424618,8192,861.7810840169968
1768055709.4464684,11217984,30424618,8192,8000.0
1768055709.4543347,11226176,30424618,8192,1017.9023567951788
1768055709.4543543,11234368,30424618,8192,8000.0
1768055709.4645908,11242560,30424618,8192,782.105427407994
1768055709.4646127,11250752,30424618,8192,8000.0
1768055709.477451,11258944,30424618,8192,623.7962690562724
1768055709.4775114,11267136,30424618,8192,8000.0
1768055709.4884458,11275328,30424618,8192,732.372708545596
1768055709.4884894,11283520,30424618,8192,8000.0
1768055709.4968917,11291712,30424618,8192,953.3570101553133
1768055709.4969206,11299904,30424618,8192,8000.0
